,analysis_notes,morph_notes,corrected_date,corrected_1s,corrected_1s_%,radius,Ft,uncorrected_date,uncorrected_1s,uncorrected_1s_%,U_ng,U_ng_1s,U_ng_1s_%,Th_ng,Th_ng_1s,Th_ng_1s_%,Sm_ng,Sm_ng_1s,Sm_ng_1s_%,He_pmol,He_pmol_1s,He_pmol_1s_%mass_morph_g,U_ppm,Th_ppm,Sm_ppm,eU,He_pmol_1s_%,mass_morph_g
RK-FCT_01zr,,"Super clear, doubly terminated, one tip very slightly rounded, abundant needle-like inclusions, slight bulge on one side of grain",27.052671596434113,0.3765647490971327,1.3919688033575537,69.03500918658786,0.8180621002974643,22.1408426849706,0.3075291954880193,1.388967890082941,4.282732272745444,0.053097134409625886,1.2397957898869076,2.2966578297065663,0.05428216617373898,2.3635286663784116,0,0,0,0.5768672545643443,0.0049351499134514245,,302.9890145906504,162.48087630950886,0.0,341.172020523385,0.8555087629611595,1.4134942412125328e-05
RK081623-01Aq_01zr,,"grain is yellowed, 1-2 core zones with euhedral terminations and rim overgrowths visible, no inclusions visible. Goofed and forgot to measure second L&W dimensions. Repeated initial measurement",152.77533282621192,2.562510145006769,1.6773062101077059,69.36092635901706,0.8183913708118193,125.32789477333819,2.0902381653356135,1.6678155881545083,3.9418397375206773,0.06652292011622563,1.6876109772556849,2.5168888628291968,0.04358590383969944,1.731737323939889,0,0,0,3.0972853271186667,0.025624395211653883,,339.52007144793566,216.78564919835222,0.0,390.46469900954844,0.827317876958132,1.1610034484000002e-05
RK081623-01Aq_02zr,,"grain is tarnished orange-yellow on one end, clear core zone visible, no visible inclusions, ",675.53641993796,22.78408761913468,3.3727400842766007,73.30628082385898,0.8303886362340683,566.9272253838479,18.909679895397566,3.3354686543046927,0.06786224035860523,0.002150914440290413,3.1695305503094366,0.005981242675155286,0.0017591143949647699,29.41051701967768,0,0,0,0.22337543856962858,0.0018685293828254426,,5.536410583726167,0.487968199628783,0.0,5.651083110638931,0.8364972419485599,1.2257443578711598e-05
RK081623-01Aq_03zr,,"mostly clear but rounded, possible fracture just off-center running across width, few small round inclusions visible, slight tarnish on outside of grain",704.9946480008082,18.846720900043803,2.673314039119088,58.49964092117731,0.7891782978721699,563.9382659571529,14.83101023635977,2.6298996063314855,0.6817045819572021,0.017530286368155353,2.571537119176341,0.1591265074587718,0.0044670058005214335,2.8072040742041633,0,0,0,2.3038639530342744,0.019418531378264336,,127.979957108073,29.873649287881133,0.0,135.00026469072506,0.842867971986341,5.326651120702712e-06
RK081623-01Aq_04zr,,"slight yellow tarnish on surface, interior looks clear, some small inclusions, two tips both a little rounded",697.7058622497037,22.567104584159758,3.234472548559891,51.090678584330895,0.7603746511749618,538.580655875859,17.14802728262993,3.1839292955561502,0.0777232035095485,0.0024067125380616114,3.0965174225814565,0.02318853972177647,0.0029930516414218814,12.907460656572056,0,0,0,0.2537647812969909,0.0021417640968465694,,15.566494756283857,4.644228051415404,0.0,16.657888348366477,0.8439958003234413,4.9929804189329985e-06
RK08162023-01Aq_05zr,"end of lasing laser did not disable, pydiode restart after completion of analysis","very clear grain, no apparent surface tarnish, few small inclusions, both ends rounded but one retains part of a tip",654.4052774626996,18.765785994722904,2.867609208086274,52.19264112191783,0.7658943563773415,508.2601993817669,14.438636643429383,2.8407962419627046,0.06366329031161143,0.0016051577382054229,2.521323874950053,0.0114362439718941,0.003195843403434426,27.944869060931044,0,0,0,0.19061168640254572,0.0014978739296667989,,13.109442443698587,2.3549329823799026,0.0,13.662851694557864,0.7858248137543334,4.856292751200333e-06
RK08162023-01Aq_06zr,,"relatively clear, one tip, one rounded, few small inclusions, mantle zone is not as clear as core - possibly slightly metamict",594.7293686107018,22.025075383473904,3.70337779600911,58.39878196387951,0.7881483618894308,474.03730896107305,17.346019599247395,3.65920978609551,0.05718249170099812,0.0020962960029112724,3.6659752671719996,0.019712897710346247,0.0026825452754488583,13.608071805906716,0,0,0,0.16494217113347093,0.0012744006231047273,,8.15966591239197,2.8129354754713205,0.0,8.82070574912773,0.7726348054879697,7.0079452167466654e-06
RK08162023-02Aq_01zr,,"cloudy, orange-red tarnish on one end, yellow tint on entire grain, one tip rounded one almost euhedral, inclusions not visible if present, ONE END BROKEN",455.55782052786105,8.791667197656146,1.9298685702440848,59.30468263213232,0.7920344972412909,363.9103166628139,6.945856723391088,1.9086726606398652,7.836653471419483,0.14399696899644054,1.8374803673736746,1.6135536360804477,0.03179651540593423,1.9705893064188746,0,0,0,16.663979929103704,0.12449982479545635,,970.5737098609386,199.83947795340478,0.0,1017.5359871799888,0.7471193875960984,8.074248654996332e-06
RK-FCT_02zr,,"Slightly cloudy/yellow stained, doubly terminated, one tip slightly broken, a fragment of qz or fsp? On one side of the grain",25.482873614596734,0.42072196392420236,1.6509989033701853,84.40958762402293,0.8495871527431215,21.65764324042521,0.3565410197560159,1.6462595481788713,2.337944356371299,0.039432917933039935,1.6866491208645953,1.3418794079496648,0.02647119163848587,1.9726952721431754,0,0,0,0.31046972933855455,0.002417309870447054,,101.39756641509965,58.19783777908781,0.0,115.07405829318529,0.7785976029280061,2.3057203826768997e-05
RK08162023-02Aq_02zr,,"cloudy, one end slightly orange tinged, no inclusions visible but less cloudy than 01zr, both ends slightly rounded but overall geometry close to euhedral, ONE END BROKEN",74.21773156710537,1.2315676633189743,1.6593981482786617,63.70752790470147,0.8060457124103787,59.89991425573978,0.9909387931863404,1.6543242265015194,10.47889394075555,0.16411408966247984,1.566139428362674,1.339739825054743,0.02915042821412246,2.1758275501686564,0,0,0,3.5026210942363023,0.02634136294712803,,1040.8789202511039,133.077684572866,0.0,1072.1521761257275,0.7520471737714866,1.0067351482367996e-05
